Driver Record,Territory,Grid Step,Number of  Minor Convictions,Number of Major Convictions,# Criminal Code Convictions,Number of At Fault Claims,Claim Amount,NumGen,Claim Amount Gen
9,TheWall,-15,2,2,0,2,72900,0.073,5301.221161
9,TheWall,-15,2,2,0,2,72900,0.085,6229.734198
9,TheWall,-15,2,2,0,2,72900,0.388,28271.48672
6,TheWall,-6,2,2,0,2,72000,0.792,57030.12825
9,TheWall,-15,2,2,0,2,72900,0.079,5730.299823
3,TheWall,-2,1,1,0,1,36400,0.303,11023.32637
9,TheWall,-15,2,2,0,2,72900,0.770,56156.4771
9,TheWall,-15,2,2,0,2,72900,0.672,48996.99408
9,TheWall,-15,2,2,0,2,72900,0.810,59057.10846
9,TheWall,-12,2,2,0,2,72600,0.369,26793.13283
9,TheWall,-13,2,2,0,2,72700,0.184,13404.3738
9,TheWall,-12,2,2,0,2,72600,0.342,24834.80051
9,TheWall,-15,2,2,0,2,72900,0.350,25482.37195
9,TheWall,-15,2,2,0,2,72900,0.495,36104.18882
9,TheWall,-15,2,2,0,2,72900,0.999,72859.47123
9,TheWall,-15,2,2,0,2,72900,0.235,17152.26831
9,TheWall,-15,2,2,0,2,72900,0.370,26944.39903
7,TheWall,-14,2,2,0,2,72800,0.728,52969.83757
9,TheWall,-15,2,2,0,2,72900,0.158,11497.64614
9,TheWall,-15,2,2,0,2,72900,0.560,40838.31408
9,TheWall,-15,2,2,0,2,72900,0.547,39864.31473
9,TheWall,-15,2,2,0,2,72900,0.332,24230.65311
9,TheWall,-15,2,2,0,2,72900,0.157,11442.0611
9,TheWall,-15,2,2,0,2,72900,0.957,69770.26945
5,TheWall,-15,2,2,0,2,72900,0.910,66315.69135
9,Dorn,-14,2,2,0,2,72800,0.701,51002.5553
9,Dorn,-15,2,2,0,2,72900,0.716,52164.33162
9,TheWall,-15,2,2,0,2,72900,0.469,34193.43585
6,TheWall,-15,2,2,0,2,72900,0.995,72565.90538
9,Dorn,-15,2,2,0,2,72900,0.526,38314.83774
9,Dorn,-15,2,2,0,2,72900,0.436,31810.32988
8,Dorn,-8,2,2,0,2,72200,0.683,49307.74402
3,Dorn,-2,1,1,0,1,36400,0.706,25689.58944
9,Dorn,-15,2,2,0,2,72900,0.999,72853.07137
9,HighGarden,-15,2,2,0,2,72900,0.577,42080.9562
6,HighGarden,-10,2,2,0,2,72400,0.901,65235.00519
9,Dorn,-15,2,2,0,2,72900,0.555,40449.87887
9,Dorn,-15,2,2,0,2,72900,0.962,70127.1379
3,HighGarden,2,0,0,0,0,800,0.592,473.6202975
9,Dorn,-15,2,2,0,2,72900,0.224,16309.8666
9,Winterfell,-15,2,2,0,2,72900,0.816,59455.12083
9,Winterfell,-15,2,2,0,2,72900,0.427,31160.7873
9,HighGarden,-15,2,2,0,2,72900,0.050,3630.270924
9,TheWall,-15,2,2,0,2,72900,0.932,67926.52894
9,TheWall,-15,2,2,0,2,72900,0.851,62041.57054
9,TheWall,-15,2,2,0,2,72900,0.123,8956.094636
9,TheWall,-15,2,2,0,2,72900,0.018,1315.715236
9,TheWall,-15,2,2,0,2,72900,0.283,20639.16731
9,HighGarden,-2,1,1,0,1,36400,0.780,28406.47141
9,HighGarden,-15,2,2,0,2,72900,0.344,25068.82386
9,TheWall,-15,2,2,0,2,72900,0.973,70916.81077
9,TheWall,-15,2,2,0,2,72900,0.577,42067.38842
9,TheWall,-15,2,2,0,2,72900,0.996,72642.59385
9,TheWall,-15,2,2,0,2,72900,0.873,63614.20069
9,TheWall,-15,2,2,0,2,72900,0.696,50742.98068
9,TheWall,-15,2,2,0,2,72900,0.555,40486.40193
9,TheWall,-15,2,2,0,2,72900,0.053,3888.55364
9,TheWall,-15,2,2,0,2,72900,0.752,54856.69334
9,TheWall,-15,2,2,0,2,72900,0.922,67239.93697
9,TheWall,-15,2,2,0,2,72900,0.784,57164.475
5,TheWall,-15,2,2,0,2,72900,0.410,29887.49349
9,TheWall,-15,2,2,0,2,72900,0.867,63193.56548
9,TheWall,-15,2,2,0,2,72900,0.524,38219.71476
9,TheWall,-15,2,2,0,2,72900,0.821,59886.03602
9,TheWall,-15,2,2,0,2,72900,0.612,44585.78025
9,TheWall,-15,2,2,0,2,72900,0.801,58382.50492
9,TheWall,-15,2,2,0,2,72900,0.680,49541.01093
9,TheWall,-15,2,2,0,2,72900,0.508,37026.45108
9,Dorn,-15,2,2,0,2,72900,0.075,5431.279264
9,TheWall,-15,2,2,0,2,72900,0.217,15802.94452
9,TheWall,-15,2,2,0,2,72900,0.498,36274.31185
9,TheWall,-14,2,2,0,2,72800,0.311,22626.48929
9,TheWall,-15,2,2,0,2,72900,0.257,18704.34064
5,TheWall,-14,2,2,0,2,72800,0.871,63421.78795
9,TheWall,-15,2,2,0,2,72900,0.508,37022.85855
1,TheWall,-1,1,1,0,1,36300,0.145,5253.091665
9,Winterfell,-15,2,2,0,2,72900,0.796,58030.50829
9,Winterfell,-15,2,2,0,2,72900,0.295,21527.0182
9,TheWall,-15,2,2,0,2,72900,0.129,9419.394813
9,TheWall,-15,2,2,0,2,72900,0.181,13161.00624
9,TheWall,-15,2,2,0,2,72900,0.320,23343.724
9,TheWall,-15,2,2,0,2,72900,0.553,40305.29701
9,TheWall,-15,2,2,0,2,72900,0.021,1529.456381
9,TheWall,-15,2,2,0,2,72900,0.714,52014.85403
2,Dorn,0,0,0,0,0,1000,0.468,467.6606263
9,Dorn,-15,2,2,0,2,72900,0.665,48471.7785
3,Dorn,-2,1,1,0,1,36400,0.114,4138.567321
9,Dorn,-15,2,2,0,2,72900,0.053,3897.87062
9,TheWall,-15,2,2,0,2,72900,0.383,27892.88306
9,TheWall,-15,2,2,0,2,72900,0.641,46712.77247
3,TheWall,-2,1,1,0,1,36400,0.327,11907.55462
9,TheWall,-15,2,2,0,2,72900,0.222,16215.80206
9,TheWall,-15,2,2,0,2,72900,0.242,17670.7412
9,TheWall,-15,2,2,0,2,72900,0.233,16988.4908
9,TheWall,-15,2,2,0,2,72900,0.786,57301.52974
9,TheWall,-15,2,2,0,2,72900,0.467,34011.74755
9,Dorn,-15,2,2,0,2,72900,0.880,64171.35414
9,TheWall,-15,2,2,0,2,72900,0.899,65508.15673
9,TheWall,-15,2,2,0,2,72900,0.139,10141.4144
9,HighGarden,-15,2,2,0,2,72900,0.402,29310.12715
9,HighGarden,-15,2,2,0,2,72900,0.393,28661.44607
9,HighGarden,-15,2,2,0,2,72900,0.041,2998.079099
9,HighGarden,-15,2,2,0,2,72900,0.287,20942.13328
9,HighGarden,-15,2,2,0,2,72900,0.364,26563.41731
9,HighGarden,-15,2,2,0,2,72900,0.417,30423.83551
2,Dorn,-2,1,1,0,1,36400,0.652,23723.62274
9,Dorn,-15,2,2,0,2,72900,0.439,32034.16445
9,TheWall,-15,2,2,0,2,72900,0.734,53490.23053
9,Dorn,-15,2,2,0,2,72900,0.533,38866.46061
9,Dorn,-15,2,2,0,2,72900,0.291,21188.91093
9,TheWall,-15,2,2,0,2,72900,0.884,64448.76367
3,TheWall,-2,1,1,0,1,36400,0.823,29958.25901
9,HighGarden,-15,2,2,0,2,72900,0.263,19202.90459
9,HighGarden,-15,2,2,0,2,72900,0.128,9342.315158
9,Dorn,-15,2,2,0,2,72900,0.936,68221.6497
9,TheWall,-15,2,2,0,2,72900,0.039,2808.61564
9,TheWall,-15,2,2,0,2,72900,0.325,23708.48816
9,TheWall,-15,2,2,0,2,72900,0.254,18522.84846
9,TheWall,-15,2,2,0,2,72900,0.788,57465.95366
9,TheWall,-15,2,2,0,2,72900,0.761,55464.15521
9,TheWall,-15,2,2,0,2,72900,0.247,18026.54969
9,TheWall,-15,2,2,0,2,72900,0.938,68360.09742
9,TheWall,-15,2,2,0,2,72900,0.236,17175.84797
9,TheWall,-15,2,2,0,2,72900,0.351,25585.54135
9,TheWall,-15,2,2,0,2,72900,0.161,11726.72586
9,TheWall,-15,2,2,0,2,72900,0.920,67072.51791
9,Dorn,-15,2,2,0,2,72900,0.713,51973.0488
9,Dorn,-15,2,2,0,2,72900,0.516,37635.28159
9,Dorn,-15,2,2,0,2,72900,0.515,37531.37535
9,Dorn,-15,2,2,0,2,72900,0.753,54923.82349
9,Dorn,-15,2,2,0,2,72900,0.943,68728.74143
9,Dorn,-15,2,2,0,2,72900,0.692,50454.61636
9,TheWall,-15,2,2,0,2,72900,0.026,1922.196889
9,TheWall,-15,2,2,0,2,72900,0.563,41018.754
9,TheWall,-15,2,2,0,2,72900,0.807,58812.47535
9,TheWall,-15,2,2,0,2,72900,0.885,64505.63822
9,Dorn,-15,2,2,0,2,72900,0.429,31281.36122
9,Dorn,-15,2,2,0,2,72900,0.756,55091.66327
9,HighGarden,-15,2,2,0,2,72900,0.984,71760.69545
9,HighGarden,-15,2,2,0,2,72900,0.622,45365.03434
3,HighGarden,-2,1,1,0,1,36400,0.724,26359.2828
9,TheWall,-15,2,2,0,2,72900,0.416,30341.68849
9,TheWall,-15,2,2,0,2,72900,0.828,60349.86544
9,Dorn,-15,2,2,0,2,72900,0.664,48394.08018
9,Dorn,-15,2,2,0,2,72900,0.051,3696.341598
9,TheWall,-15,2,2,0,2,72900,0.329,23994.05787
9,TheWall,-15,2,2,0,2,72900,0.805,58703.62079
3,TheWall,-2,1,1,0,1,36400,0.089,3239.038472
9,TheWall,-15,2,2,0,2,72900,0.644,46980.58628
9,Winterfell,-15,2,2,0,2,72900,0.902,65759.43164
9,TheWall,-15,2,2,0,2,72900,0.615,44847.35315
9,HighGarden,-15,2,2,0,2,72900,0.090,6555.69621
9,HighGarden,-15,2,2,0,2,72900,0.245,17886.12884
9,HighGarden,-15,2,2,0,2,72900,0.144,10493.36689
9,HighGarden,-15,2,2,0,2,72900,0.609,44395.53261
9,TheWall,-15,2,2,0,2,72900,0.851,62037.62124
3,TheWall,-2,1,1,0,1,36400,0.470,17120.76493
9,TheWall,-15,2,2,0,2,72900,0.533,38861.93334
9,TheWall,-15,2,2,0,2,72900,0.826,60192.80072
9,TheWall,-15,2,2,0,2,72900,0.273,19886.3855
9,TheWall,-15,2,2,0,2,72900,0.889,64771.98841
9,TheWall,-15,2,2,0,2,72900,0.232,16940.20348
9,TheWall,-15,2,2,0,2,72900,0.487,35524.62961
9,TheWall,-15,2,2,0,2,72900,0.738,53778.58649
1,TheWall,-2,1,1,0,1,36400,0.564,20536.224
9,TheWall,-15,2,2,0,2,72900,0.704,51298.60215
9,TheWall,-15,2,2,0,2,72900,0.251,18265.20203
9,Dorn,-15,2,2,0,2,72900,0.384,27960.96218
9,Dorn,-15,2,2,0,2,72900,0.619,45105.57365
9,TheWall,-15,2,2,0,2,72900,0.383,27928.86662
9,TheWall,-15,2,2,0,2,72900,0.982,71622.24716
9,TheWall,-15,2,2,0,2,72900,0.332,24201.91773
9,TheWall,-15,2,2,0,2,72900,0.118,8577.503295
9,TheWall,-15,2,2,0,2,72900,0.999,72824.46238
9,HighGarden,-15,2,2,0,2,72900,0.647,47178.07613
9,TheWall,-15,2,2,0,2,72900,0.294,21448.0101
9,Dorn,-15,2,2,0,2,72900,0.352,25661.22257
9,TheWall,-15,2,2,0,2,72900,0.786,57318.09465
9,TheWall,-15,2,2,0,2,72900,0.840,61216.72954
9,TheWall,-15,2,2,0,2,72900,0.671,48904.02984
9,HighGarden,-15,2,2,0,2,72900,0.873,63672.9026
7,HighGarden,-7,2,2,0,2,72100,0.808,58261.06204
6,HighGarden,-7,2,2,0,2,72100,0.131,9436.833616
9,HighGarden,-15,2,2,0,2,72900,0.283,20615.06262
9,HighGarden,-15,2,2,0,2,72900,0.593,43264.45735
9,HighGarden,-15,2,2,0,2,72900,0.489,35637.20237
9,Dorn,-15,2,2,0,2,72900,0.220,16053.21593
9,Dorn,-15,2,2,0,2,72900,0.523,38133.8431
9,TheWall,-15,2,2,0,2,72900,0.139,10127.72621
9,HighGarden,-15,2,2,0,2,72900,0.486,35396.21253
9,HighGarden,-15,2,2,0,2,72900,0.762,55555.43164
9,Dorn,-15,2,2,0,2,72900,0.124,9054.832466
9,TheWall,-15,2,2,0,2,72900,0.375,27331.1052
9,Dorn,-15,2,2,0,2,72900,0.969,70647.77659
9,Dorn,-15,2,2,0,2,72900,0.947,69041.02002
9,Dorn,-15,2,2,0,2,72900,0.391,28504.46307
9,TheWall,-15,2,2,0,2,72900,0.981,71520.58903
9,TheWall,-15,2,2,0,2,72900,0.412,30043.62338
9,TheWall,-15,2,2,0,2,72900,0.233,16952.15659
9,TheWall,-13,2,2,0,2,72700,0.496,36082.15601
9,TheWall,-13,2,2,0,2,72700,0.974,70832.86879
9,TheWall,-13,2,2,0,2,72700,0.024,1756.592619
9,TheWall,-13,2,2,0,2,72700,0.045,3272.965349
9,Dorn,-15,2,2,0,2,72900,0.878,63985.41797
9,TheWall,-15,2,2,0,2,72900,0.234,17026.71119
9,TheWall,-15,2,2,0,2,72900,0.381,27745.71053
9,TheWall,-15,2,2,0,2,72900,0.436,31775.25548
9,TheWall,-15,2,2,0,2,72900,0.664,48391.20788
9,TheWall,-15,2,2,0,2,72900,0.815,59400.05741
9,TheWall,-15,2,2,0,2,72900,0.820,59752.73363
9,TheWall,-15,2,2,0,2,72900,0.088,6412.620954
9,TheWall,-15,2,2,0,2,72900,0.497,36208.62636
9,TheWall,-15,2,2,0,2,72900,0.305,22219.93117
9,Winterfell,-15,2,2,0,2,72900,0.365,26595.1494
9,TheWall,-15,2,2,0,2,72900,0.720,52508.95301
9,TheWall,-15,2,2,0,2,72900,0.315,22954.0577
9,TheWall,-15,2,2,0,2,72900,0.691,50377.80272
3,TheWall,-2,1,1,0,1,36400,0.401,14590.64458
9,TheWall,-15,2,2,0,2,72900,0.165,12015.43678
9,TheWall,-15,2,2,0,2,72900,0.468,34124.08087
4,TheWall,-4,1,1,0,1,36600,0.329,12043.86504
5,HighGarden,-5,1,1,0,1,36700,0.593,21778.90176
9,HighGarden,-15,2,2,0,2,72900,0.304,22190.78189
9,HighGarden,-15,2,2,0,2,72900,0.081,5899.471264
9,TheWall,-15,2,2,0,2,72900,0.788,57442.06985
9,Dorn,-15,2,2,0,2,72900,0.618,45077.99043
9,Winterfell,-15,2,2,0,2,72900,0.699,50988.95946
9,Winterfell,-15,2,2,0,2,72900,0.254,18522.40964
9,TheWall,-15,2,2,0,2,72900,0.489,35666.15844
9,HighGarden,-15,2,2,0,2,72900,0.494,35990.17327
6,TheWall,-15,2,2,0,2,72900,0.300,21842.47106
9,TheWall,-15,2,2,0,2,72900,0.843,61427.04359
9,TheWall,-15,2,2,0,2,72900,0.182,13302.04175
6,TheWall,-12,2,2,0,2,72600,0.216,15708.32381
6,TheWall,-13,2,2,0,2,72700,0.530,38521.63328
7,TheWall,-13,2,2,0,2,72700,0.053,3876.996804
9,TheWall,-15,2,2,0,2,72900,0.745,54313.14443
5,TheWall,-14,2,2,0,2,72800,0.375,27274.52659
9,TheWall,-15,2,2,0,2,72900,0.641,46721.80982
9,TheWall,-15,2,2,0,2,72900,0.150,10963.67948
9,TheWall,-15,2,2,0,2,72900,0.589,42946.80808
9,HighGarden,-15,2,2,0,2,72900,0.101,7362.943445
9,HighGarden,-15,2,2,0,2,72900,0.124,9042.89837
9,HighGarden,-15,2,2,0,2,72900,0.486,35425.40121
9,HighGarden,-15,2,2,0,2,72900,0.597,43507.24539
9,Dorn,-15,2,2,0,2,72900,0.671,48903.95859
3,Dorn,-2,1,1,0,1,36400,0.129,4707.841397
9,Dorn,-15,2,2,0,2,72900,0.588,42856.20561
9,Dorn,-15,2,2,0,2,72900,0.907,66102.42786
9,TheWall,-15,2,2,0,2,72900,0.582,42413.03505
9,TheWall,-15,2,2,0,2,72900,0.227,16524.83349
0,TheWall,3,0,0,0,0,700,0.499,349.3948579
9,HighGarden,-15,2,2,0,2,72900,0.383,27912.87058
9,TheWall,-15,2,2,0,2,72900,0.581,42376.96564
9,HighGarden,-15,2,2,0,2,72900,0.955,69631.38382
9,HighGarden,-15,2,2,0,2,72900,0.207,15058.2248
9,HighGarden,-15,2,2,0,2,72900,0.159,11610.32954
9,TheWall,-15,2,2,0,2,72900,0.633,46120.86574
9,TheWall,-15,2,2,0,2,72900,0.165,12036.00628
9,Dorn,-15,2,2,0,2,72900,0.778,56686.84095
5,Winterfell,-14,2,2,0,2,72800,0.899,65470.30118
9,Dorn,-15,2,2,0,2,72900,0.740,53952.83134
9,Dorn,-15,2,2,0,2,72900,0.662,48228.82832
6,Dorn,-15,2,2,0,2,72900,0.868,63254.93718
9,Dorn,-15,2,2,0,2,72900,0.429,31291.81104
3,Winterfell,-3,1,1,0,1,36500,0.707,25794.45837
3,Winterfell,-3,1,1,0,1,36500,0.531,19385.93815
9,Winterfell,-15,2,2,0,2,72900,0.666,48557.59648
9,Winterfell,-15,2,2,0,2,72900,0.343,24976.07807
9,Winterfell,-15,2,2,0,2,72900,0.784,57185.26674
9,Winterfell,-15,2,2,0,2,72900,0.648,47209.91436
9,TheWall,-15,2,2,0,2,72900,0.555,40442.64862
9,TheWall,-15,2,2,0,2,72900,0.912,66510.91168
9,HighGarden,-15,2,2,0,2,72900,0.564,41084.83207
9,HighGarden,-15,2,2,0,2,72900,0.824,60082.89144
9,TheWall,-15,2,2,0,2,72900,0.880,64146.48286
9,HighGarden,-15,2,2,0,2,72900,0.850,61950.69262
9,HighGarden,-15,2,2,0,2,72900,0.533,38823.15396
9,Dorn,-15,2,2,0,2,72900,0.681,49644.13702
9,TheWall,-15,2,2,0,2,72900,0.135,9813.310659
9,TheWall,-15,2,2,0,2,72900,0.507,36942.28538
9,TheWall,-15,2,2,0,2,72900,0.071,5181.859531
9,HighGarden,-15,2,2,0,2,72900,0.798,58182.42684
9,TheWall,-15,2,2,0,2,72900,0.046,3317.811263
9,TheWall,-15,2,2,0,2,72900,0.312,22774.649
1,TheWall,-15,2,2,0,2,72900,0.995,72504.6012
9,HighGarden,-15,2,2,0,2,72900,0.461,33611.83921
9,TheWall,-15,2,2,0,2,72900,0.280,20407.05681
9,TheWall,-15,2,2,0,2,72900,0.004,308.888345
9,TheWall,-15,2,2,0,2,72900,0.241,17574.10248
9,TheWall,-12,2,2,0,2,72600,0.746,54160.30141
9,TheWall,-15,2,2,0,2,72900,0.729,53116.598
9,TheWall,-12,2,2,0,2,72600,0.786,57094.70254
9,TheWall,-15,2,2,0,2,72900,0.686,50044.19693
9,HighGarden,-15,2,2,0,2,72900,0.642,46780.57243
1,HighGarden,-1,1,1,0,1,36300,0.558,20272.38695
9,TheWall,-15,2,2,0,2,72900,0.654,47710.82061
9,TheWall,-13,2,2,0,2,72700,0.642,46671.19086
9,HighGarden,-15,2,2,0,2,72900,0.682,49712.72345
9,TheWall,-15,2,2,0,2,72900,0.531,38715.77278
9,HighGarden,-15,2,2,0,2,72900,0.739,53907.99088
9,Dorn,-15,2,2,0,2,72900,0.070,5130.406129
9,Dorn,-15,2,2,0,2,72900,0.461,33622.99948
1,HighGarden,0,0,0,0,0,1000,0.682,681.5457334
9,Dorn,-15,2,2,0,2,72900,0.014,1042.621315
9,HighGarden,-15,2,2,0,2,72900,0.426,31050.56043
9,Dorn,-15,2,2,0,2,72900,0.230,16767.43409
9,Dorn,-15,2,2,0,2,72900,0.637,46402.41497
9,TheWall,-15,2,2,0,2,72900,0.514,37476.34762
9,TheWall,-15,2,2,0,2,72900,0.541,39469.46173
9,TheWall,-10,2,2,0,2,72400,0.522,37781.29049
9,Dorn,-15,2,2,0,2,72900,0.007,540.5805462
9,TheWall,-15,2,2,0,2,72900,0.335,24387.13191
9,Dorn,-15,2,2,0,2,72900,0.125,9141.31638
2,Dorn,1,0,0,0,0,900,0.764,687.1634859
9,Dorn,-15,2,2,0,2,72900,0.138,10052.92129
9,Dorn,-15,2,2,0,2,72900,0.021,1538.517845
9,TheWall,-15,2,2,0,2,72900,0.133,9693.906039
6,HighGarden,-15,2,2,0,2,72900,0.016,1134.996699
9,HighGarden,-15,2,2,0,2,72900,0.141,10295.77286
9,TheWall,-15,2,2,0,2,72900,0.022,1605.540188
9,TheWall,-15,2,2,0,2,72900,0.368,26792.84733
9,HighGarden,-15,2,2,0,2,72900,0.678,49432.36778
9,HighGarden,-15,2,2,0,2,72900,0.359,26197.48937
9,TheWall,-15,2,2,0,2,72900,0.977,71219.20707
3,TheWall,-2,1,1,0,1,36400,0.035,1256.029307
9,TheWall,-15,2,2,0,2,72900,0.573,41744.80586
9,TheWall,-15,2,2,0,2,72900,0.673,49028.31491
9,HighGarden,-15,2,2,0,2,72900,0.116,8431.638375
9,HighGarden,-15,2,2,0,2,72900,0.442,32198.9418
9,HighGarden,-15,2,2,0,2,72900,0.916,66746.78394
6,HighGarden,-15,2,2,0,2,72900,0.429,31309.99172
9,TheWall,-15,2,2,0,2,72900,0.476,34720.45952
9,HighGarden,-15,2,2,0,2,72900,0.319,23286.78458
9,TheWall,-15,2,2,0,2,72900,0.039,2822.914819
9,HighGarden,-15,2,2,0,2,72900,0.547,39860.11453
9,HighGarden,-15,2,2,0,2,72900,0.156,11401.62177
9,TheWall,-15,2,2,0,2,72900,0.945,68878.83017
9,TheWall,-15,2,2,0,2,72900,0.204,14841.21876
9,TheWall,-15,2,2,0,2,72900,0.711,51867.91352
9,HighGarden,-15,2,2,0,2,72900,0.390,28397.0773
9,Winterfell,-15,2,2,0,2,72900,0.084,6124.50635
9,HighGarden,-15,2,2,0,2,72900,0.790,57555.70631
9,HighGarden,-15,2,2,0,2,72900,0.996,72592.88211
3,HighGarden,-2,1,1,0,1,36400,0.708,25770.59556
9,TheWall,-15,2,2,0,2,72900,0.356,25979.11061
9,TheWall,-15,2,2,0,2,72900,0.510,37207.9084
7,Dorn,-15,2,2,0,2,72900,0.997,72691.91977
9,TheWall,-15,2,2,0,2,72900,0.363,26490.80182
9,TheWall,-15,2,2,0,2,72900,0.359,26182.78401
9,Dorn,-15,2,2,0,2,72900,0.922,67245.51136
9,HighGarden,-14,2,2,0,2,72800,0.797,58013.48721
9,HighGarden,-14,2,2,0,2,72800,0.025,1821.418182
9,TheWall,-15,2,2,0,2,72900,0.285,20801.62757
9,TheWall,-15,2,2,0,2,72900,0.953,69490.79986
5,TheWall,-15,2,2,0,2,72900,0.430,31340.72628
9,TheWall,-15,2,2,0,2,72900,0.486,35392.96341
9,TheWall,-15,2,2,0,2,72900,0.986,71864.79406
9,TheWall,-15,2,2,0,2,72900,0.953,69457.65098
9,HighGarden,-15,2,2,0,2,72900,0.173,12580.85004
9,TheWall,-15,2,2,0,2,72900,0.137,10016.58195
6,TheWall,-15,2,2,0,2,72900,0.418,30486.01392
9,Dorn,-15,2,2,0,2,72900,0.449,32764.59305
9,Dorn,-10,2,2,0,2,72400,0.946,68467.37851
9,Dorn,-15,2,2,0,2,72900,0.803,58559.61749
3,Dorn,-2,1,1,0,1,36400,0.079,2866.028614
9,HighGarden,-15,2,2,0,2,72900,0.104,7548.161759
9,HighGarden,-15,2,2,0,2,72900,0.450,32772.74303
9,HighGarden,-15,2,2,0,2,72900,0.724,52759.88278
6,Dorn,-15,2,2,0,2,72900,0.518,37748.67179
9,Dorn,-15,2,2,0,2,72900,0.585,42623.28464
6,Dorn,-15,2,2,0,2,72900,0.563,41039.26973
9,TheWall,-15,2,2,0,2,72900,0.133,9721.796916
9,TheWall,-15,2,2,0,2,72900,0.001,79.45016226
9,TheWall,-15,2,2,0,2,72900,0.983,71653.32604
9,TheWall,-15,2,2,0,2,72900,0.347,25330.80608
9,TheWall,-15,2,2,0,2,72900,0.145,10575.18458
5,TheWall,-15,2,2,0,2,72900,0.815,59424.11176
9,TheWall,-15,2,2,0,2,72900,0.478,34837.16896
9,TheWall,-15,2,2,0,2,72900,0.196,14284.41226
9,TheWall,-15,2,2,0,2,72900,0.941,68571.78425
9,Dorn,-15,2,2,0,2,72900,0.442,32245.88331
9,TheWall,-15,2,2,0,2,72900,0.344,25111.554
9,HighGarden,-15,2,2,0,2,72900,0.843,61428.96116
9,HighGarden,-15,2,2,0,2,72900,0.715,52098.50376
8,HighGarden,-15,2,2,0,2,72900,0.065,4732.229081
9,HighGarden,-15,2,2,0,2,72900,0.115,8390.151728
6,TheWall,-12,2,2,0,2,72600,0.396,28744.83714
5,TheWall,-15,2,2,0,2,72900,0.681,49678.17367
7,HighGarden,-15,2,2,0,2,72900,0.766,55835.05344
9,Winterfell,-15,2,2,0,2,72900,0.518,37780.76014
2,Winterfell,-4,1,1,0,1,36600,0.389,14228.38873
9,TheWall,-15,2,2,0,2,72900,0.013,921.1579784
9,TheWall,-15,2,2,0,2,72900,0.414,30159.32708
9,Dorn,-15,2,2,0,2,72900,0.164,11925.10284
9,Dorn,-15,2,2,0,2,72900,0.482,35115.99547
9,Dorn,-15,2,2,0,2,72900,0.481,35065.85889
9,Dorn,-15,2,2,0,2,72900,0.066,4835.563919
9,Dorn,-15,2,2,0,2,72900,0.643,46855.52308
9,TheWall,-15,2,2,0,2,72900,0.936,68252.95163
9,TheWall,-13,2,2,0,2,72700,0.350,25463.03954
9,Dorn,-15,2,2,0,2,72900,0.837,60991.3801
9,Dorn,-15,2,2,0,2,72900,0.598,43600.15405
9,Dorn,-15,2,2,0,2,72900,0.700,51018.11778
9,TheWall,-15,2,2,0,2,72900,0.813,59291.25258
9,TheWall,-15,2,2,0,2,72900,0.272,19821.28121
6,HighGarden,-15,2,2,0,2,72900,0.028,2044.185953
9,Winterfell,-15,2,2,0,2,72900,0.928,67659.86496
9,Winterfell,-15,2,2,0,2,72900,0.147,10716.09264
6,TheWall,-15,2,2,0,2,72900,0.564,41097.68352
9,TheWall,-15,2,2,0,2,72900,0.603,43943.15503
9,Dorn,-15,2,2,0,2,72900,0.668,48711.12099
9,HighGarden,-15,2,2,0,2,72900,0.663,48331.45168
9,HighGarden,-15,2,2,0,2,72900,0.806,58740.88377
6,HighGarden,-15,2,2,0,2,72900,0.456,33212.25274
5,HighGarden,-15,2,2,0,2,72900,0.717,52245.56514
6,HighGarden,-15,2,2,0,2,72900,0.624,45492.85872
9,HighGarden,-15,2,2,0,2,72900,0.042,3070.998348
9,HighGarden,-15,2,2,0,2,72900,0.317,23093.77645
9,HighGarden,-15,2,2,0,2,72900,0.958,69847.76266
9,HighGarden,-15,2,2,0,2,72900,0.944,68825.65899
9,TheWall,-15,2,2,0,2,72900,0.520,37926.21024
2,TheWall,-9,2,2,0,2,72300,0.919,66445.60086
3,TheWall,-10,2,2,0,2,72400,0.171,12387.73534
9,TheWall,-15,2,2,0,2,72900,0.598,43588.77661
9,TheWall,-15,2,2,0,2,72900,0.031,2268.154894
9,HighGarden,-15,2,2,0,2,72900,0.727,53001.68602
9,HighGarden,-15,2,2,0,2,72900,0.657,47907.34057
9,HighGarden,-15,2,2,0,2,72900,0.014,993.8958007
9,HighGarden,-15,2,2,0,2,72900,0.015,1088.224772
9,TheWall,-15,2,2,0,2,72900,0.597,43516.53846
9,TheWall,-15,2,2,0,2,72900,0.797,58084.8951
9,Winterfell,-15,2,2,0,2,72900,0.730,53181.33882
9,Winterfell,-15,2,2,0,2,72900,0.931,67874.3606
9,HighGarden,-15,2,2,0,2,72900,0.424,30898.89495
6,HighGarden,-7,2,2,0,2,72100,0.781,56285.94642
9,HighGarden,-15,2,2,0,2,72900,0.107,7778.772045
9,HighGarden,-15,2,2,0,2,72900,0.970,70715.39044
4,HighGarden,-1,1,1,0,1,36300,0.380,13803.28006
9,TheWall,-15,2,2,0,2,72900,0.352,25688.12998
9,TheWall,-15,2,2,0,2,72900,0.657,47873.87337
9,HighGarden,-15,2,2,0,2,72900,0.939,68463.98686
9,HighGarden,-15,2,2,0,2,72900,0.603,43953.47079
9,HighGarden,-15,2,2,0,2,72900,0.071,5194.115283
9,HighGarden,-15,2,2,0,2,72900,0.878,64027.90776
